customer_id,frequency,monetary,recency
029e575b,1,137.0,180
029f546f,1,169.9,181
02a0087b,1,97.5,30
02a0108a,1,19.17,218
02a04545,1,27.5,77
02a0567e,1,72.0,281
02a2e577,1,46.9,373
02a307e7,1,102.9,463
02a66fc7,1,483.96,550
02a6ba58,1,29.9,275
02a7a753,1,50.0,191
02a91942,1,24.99,152
02a9c98d,1,169.9,478
02a9ffdc,1,49.9,275
02aba7ae,1,51.92,373
02acb1d4,1,199.9,206
02acb517,1,169.9,169
02adbe89,1,69.9,294
02ae6547,1,123.6,3
02ae7918,1,119.9,86
02aecf67,1,56.0,377
02af4338,1,1036.0,132
02af9983,1,179.9,393
02afc864,1,69.9,98
02b168b0,1,68.0,70
02b20345,1,59.9,451
02b2b9ae,1,99.9,214
02b48dad,1,119.6,364
02b5dad4,1,59.9,510
02b5dc17,1,34.5,59
02b6b76e,1,15.9,203
02b7163e,1,19.9,526
02b7bcd5,1,31.9,271
02b81e78,1,140.0,15
02b83a1a,1,89.9,21
02b93f79,1,99.0,249
02b9bbbd,1,159.9,278
02bb19e4,1,33.9,43
02bcb5c3,1,81.0,26
02bcc64e,1,72.9,380
02bd740a,1,244.99,15
02be3c1e,1,19.99,420
02be46fd,1,79.0,251
02bf19ef,1,439.78000000000003,82
02bf3f33,1,37.9,171
02bfa786,1,89.0,545
02bfd28d,1,79.9,128
02bfeafb,1,54.0,476
02c14c4a,1,40.5,78
02c1e8e3,1,27.9,69
02c2e213,1,89.99,138
02c3ef20,1,39.9,268
02c485a8,1,16.9,312
02c61d2b,1,162.5,134
02c63a27,1,89.9,439
02c6b472,1,53.9,114
02c771f3,1,77.94,402
02c87e1d,1,34.0,249
02c88401,1,519.9,103
02c96d7b,1,105.0,164
02c9c478,1,125.46,165
02ca2792,1,229.4,412
02cb3a8e,1,16.9,688
02cb3b69,1,148.7,357
02cb822e,1,76.49,538
02cbf3cd,1,89.18,137
02cc8a16,1,29.99,106
02cd8ee2,1,199.0,448
02d12adf,1,59.9,575
02d16f10,1,269.90999999999997,199
02d1b5b8,1,790.0,143
02d22b2d,1,74.0,34
02d258ce,1,110.0,183
02d274e6,1,279.6,117
02d2c49e,1,99.0,228
02d34c28,1,25.0,86
02d3be82,1,189.9,405
02d5496b,1,49.9,276
02d68362,1,14.99,88
02d6ca62,1,45.0,495
02d6d0f4,1,45.9,100
02d6d55e,1,293.93999999999994,278
02d7783e,1,259.0,370
02d82f83,1,309.99,171
02d8426d,1,1799.1000000000001,120
02d90fa9,1,98.0,378
02d93c4e,1,69.99,323
02d9a65b,1,103.99,576
02da7b02,1,89.9,278
02dc555f,1,66.9,267
02dd0797,1,45.0,496
02dd94e5,1,56.99,282
02ddfa17,1,25.0,318
02de8217,1,177.9,241
02df47cd,1,103.9,104
02dfd893,1,28.9,448
02e04e4a,1,139.9,158
02e0c77c,1,43.8,145
02e1dd90,1,99.9,325
02e2ee46,1,118.0,110
02e3c166,1,110.0,135
02e460a9,1,27.9,271
02e59475,1,39.9,118
02e5982f,1,436.72,260
02e5b5ec,1,24.99,30
02e5c40e,1,79.9,552
02e5db65,1,14.9,442
02e5fd58,1,44.5,464
02e62029,1,109.9,114
02e86093,1,495.95,133
02e8990f,1,85.0,305
02e9e4af,1,56.99,237
02eb2cb9,1,145.0,125
02ec1c4b,1,25.0,315
02ed2cff,1,70.91,278
02edb3a9,1,349.0,74
02ee17ed,1,29.99,133
02eeb440,1,18.5,227
02f0bc4b,1,299.0,87
02f168d7,1,279.6,196
02f29ee4,1,29.5,221
02f2ea36,1,27.9,338
02f374a8,1,53.9,110
02f3bf54,1,71.9,289
02f5837f,1,57.96,84
02f5bb96,1,22.9,223
02f5e5db,1,117.9,191
02f615f1,1,37.9,216
02f6d24b,1,79.0,34
02f818e1,1,59.9,64
02f8299d,1,142.99,568
02f84ba9,1,39.99,228
02f8be25,1,99.95,142
02f8e44a,1,259.99,390
02fa11df,1,191.96,327
02fa7cd4,1,49.9,19
02fa88c1,1,179.99,435
02faaf66,1,69.9,24
02fcd256,1,27.9,455
02fcee47,1,14.9,97
02fd0cff,1,144.99,228
02fe8d51,1,89.9,430
030004ca,1,34.9,560
0300ae78,1,189.0,65
0300bfbf,1,117.0,56
030132d1,1,399.0,156
03021263,1,29.0,56
030257ba,1,49.0,279
0303094f,1,59.5,532
030332f7,1,128.3,132
0303e552,1,349.9,266
03058eb4,1,49.0,385
0305e46a,1,54.9,199
03064182,1,75.0,396
0306f447,1,28.9,10
03071a98,1,776.1000000000001,70
03077036,1,69.9,180
0308c818,1,369.9,217
0308cb02,1,119.99,15
03096906,1,20.99,120
0309b2a4,1,250.0,234
0309c4c2,1,59.0,34
030a8fd6,1,135.9,58
030ae7b8,1,84.0,190
030ba01b,1,99.0,550
030bd1d7,1,90.0,123
030be327,1,56.99,317
030c88df,1,547.99,335
030ceea2,1,74.9,390
030d0a2e,1,44.0,178
030eadeb,1,32.0,238
030eae1d,1,68.5,15
030f3b54,1,24.5,252
030f5e1f,1,249.0,373
030f8728,1,49.95,196
031004fe,1,145.0,107
03107396,1,59.99,267
0310b25c,1,142.0,28
0310d00c,1,239.99,254
0310d1eb,1,96.0,98
031124e0,1,179.9,136
0311e864,1,89.65,227
03125904,1,79.9,261
0312f2cc,1,25.0,170
0315566c,1,39.12,41
0315a87f,1,59.9,418
0315fdb0,1,262.0,261
031833e7,1,18.99,147
03186276,1,239.6,141
031a4751,1,110.99,161
031bfdd2,1,49.9,278
031c797e,1,79.89,278
031c996d,1,110.0,185
031cb9fa,1,83.9,193
031cc879,1,89.99,256
031cd5f8,1,119.9,486
031d6ed8,1,19.99,154
031da683,1,34.9,180
031de3e0,1,68.0,414
031f08a1,1,59.9,693
03203e8d,1,159.9,488
03204f6f,1,118.8,353
0320b575,1,45.9,82
03211613,1,249.9,47
032151e5,1,19.0,544
0322f341,1,89.0,29
03239979,1,229.99,430
0323b1ce,1,232.75,37
0323c00b,1,63.0,229
0324667b,1,109.99,540
0324eee0,1,189.0,578
03261691,1,69.9,74
03265354,1,9.9,207
0326dd6a,1,91.6,437
032a4f80,1,327.96,216
032a8a05,1,116.0,124
032ca2b9,1,95.0,400
032d6bd8,1,119.9,514
032dc414,1,79.0,57
032dcdab,1,50.0,42
032de0bc,1,119.99,451
032dfaf8,1,54.9,441
032ecf6a,1,110.32,70
032f2511,1,15.9,199
032f3aa6,1,512.91,331
032f5eb3,1,76.9,61
03318882,1,129.0,126
0331ff33,1,449.8,286
033225f6,1,129.0,232
033230cd,1,138.0,162
03326ac6,1,59.99,271
0332ce61,1,11.99,495
0332d400,1,558.4,185
0332d8ec,1,249.9,58
0332dcf3,1,32.99,525
03342982,1,862.4,102
03346340,1,276.0,212
0334f4a8,1,1004.99,301
0335ba51,1,159.6,253
0335d2d3,1,44.24,113
033697e5,1,59.0,160
03376f61,1,44.99,584
03377b1b,1,79.0,485
033854c6,1,28.8,79
0338c6d5,1,23.9,499
0338cedf,1,1170.0,89
0338fb80,1,109.9,166
033b3d67,1,62.8,382
033be315,1,99.0,311
033c00bd,1,169.9,303
033c0ab4,1,209.99,569
033c981e,1,30.4,35
033ccdcc,1,16.0,190
033d941a,1,34.9,482
033f6866,1,71.94,170
033fab69,1,26.4,88
033fddf0,1,79.9,263
0340a58f,1,29.99,19
034114dc,1,25.89,70
03418d9b,1,725.0,114
03429d54,1,39.99,194
0342d5b4,1,79.9,126
03432b33,1,69.9,377
03440934,1,550.0,148
034454b0,1,49.9,205
0345751a,1,119.0,12
034662fc,1,109.9,125
0346ede1,1,79.99,6
03472ebe,1,98.81,105
03484d86,1,21.0,475
0348ea4d,1,943.6,274
03490c0f,1,117.0,350
03493176,1,599.0,378
0349b833,1,119.99,137
034a67c9,1,69.9,244
034b85c0,1,59.9,406
034b8eb0,1,127.9,268
034c3cb2,1,329.9,404
034dbf52,1,149.98,36
034dc206,1,19.99,36
034ec801,1,16.7,262
034ecc55,1,9.9,226
034fd942,1,49.9,63
03500f26,1,253.96,519
03510abe,1,18.98,190
03514f9b,1,74.9,167
03516682,1,109.9,280
0351f415,1,950.0,65
0352f19b,1,174.9,208
0353600c,1,69.9,291
0353a680,1,67.9,3
03547afd,1,35.0,158
0355544e,1,1020.0,194
0355b016,1,56.99,296
0355d990,1,24.99,155
03561aef,1,45.0,48
0356877f,1,25.3,156
035702d6,1,27.9,200
03584c13,1,209.0,47
0358a759,1,516.0,287
03592938,1,99.9,520
0359e57f,1,179.9,108
035ac81f,1,14.99,105
035aed90,1,135.0,95
035c08a6,1,89.99,87
035cbd7a,1,139.9,373
035d022d,1,179.1,29
035da121,1,268.0,313
035ec305,1,249.99,42
035fdb54,1,279.7,527
036051a7,1,89.99,104
03607aa9,1,99.96,528
0361232b,1,69.49,342
0362a48e,1,109.9,449
0363aafa,1,148.0,194
03648b0b,1,599.6,190
03651203,1,119.8,212
03660816,1,51.49,156
03674772,1,269.0,417
0368541b,1,24.9,16
036a0594,1,66.99,88
036a1f08,1,91.96,453
036a2b2e,1,568.47,38
036a5ec4,1,43.0,66
036a6fb1,1,12.25,193
036aac46,1,79.9,135
036c04b9,1,59.9,324
036c6fdc,1,13.7,230
036de6bf,1,28.9,293
036eed6f,1,379.96,496
036f3be5,1,99.99,471
036f4b8b,1,69.9,130
0370d1c8,1,99.0,317
03730c07,1,57.39,278
0373186c,1,63.6,122
037356d2,1,94.89,147
03750829,1,319.9,231
03763b89,1,190.83,213
03787ef7,1,159.99,322
0378c78a,1,25.99,365
0378e138,1,49.9,500
037a833a,1,22.89,306
037b2d73,1,35.9,139
037b8a87,1,19.9,333
037bf020,1,49.9,232
037f0855,1,128.8,199
037fefe4,1,114.62,356
038040c8,1,2110.0,115
038043a6,1,48.9,80
03811cba,1,149.99,370
0381ec58,1,27.9,66
03830248,1,396.0,6
0383cb4f,1,129.9,107
038561d6,1,156.0,187
03858029,1,29.99,161
0385c03f,1,119.9,152
0385c8d2,1,134.57,255
038677c6,1,268.0,155
03867a4d,1,174.9,417
03867c61,1,29.0,210
0386dfde,1,69.9,188
038718a2,1,29.99,194
0387bb32,1,15.0,368
038928d3,1,13.77,115
0389344f,1,32.99,454
038a7da8,1,229.99,449
038aa59f,1,144.94,425
038b507a,1,39.99,181
038c357f,1,229.69,183
038c6e48,1,409.6,485
038d099e,1,59.9,430
038d3dd1,1,84.9,483
038db915,1,99.99,66
038eba7c,1,319.9,132
038f8897,1,99.9,580
0390e8a5,1,14.99,532
03915163,1,138.0,185
0391a63d,1,59.9,132
03933bd8,1,199.9,128
0394ecf7,1,35.0,404
03952dd4,1,373.4,453
03959f8a,1,149.9,203
0395ccc6,1,169.9,239
0396cb45,1,129.49,22
0396f056,1,49.99,198
03975ce1,1,29.9,129
0397cc69,1,119.0,115
0397d9be,1,22.08,118
039a50ec,1,159.99,182
039afda3,1,83.6,536
039b0a43,1,69.0,300
039bbed6,1,39.0,322
039c5d6f,1,22.35,27
039e022b,1,149.9,432
039e247f,1,28.99,34
039e439f,1,115.99,551
039eebca,1,99.0,17
03a17587,1,19.9,316
03a2a047,1,2340.0,34
03a3b2d5,1,17.89,482
03a3fed0,1,599.6,91
03a418d3,1,29.9,491
03a43f85,1,514.99,571
03a5dc88,1,44.9,7
03a62f76,1,404.90999999999997,112
03a6ba28,1,129.9,69
03a7750f,1,139.99,73
03a808b2,1,180.0,275
03a81070,1,195.0,365
03a94d23,1,69.9,452
03a9f897,1,75.9,146
03ab2881,1,129.77,101
03ae9ed4,1,169.9,461
03b1280f,1,59.9,341
03b188ca,1,75.0,289
03b243d7,1,564.9,45
03b244a1,1,439.6,240
03b3813a,1,64.89,268
03b400e0,1,110.32,128
03b436ea,1,239.6,283
03b48990,1,198.9,527
03b55ad5,1,26.0,163
03b59966,1,59.9,394
03b5e23e,1,109.95,304
03b5e9c6,1,179.9,65
03b5f0e2,1,125.0,82
03b75341,1,60.0,588
03b75b4b,1,55.0,255
03b7f618,1,89.0,468
03b971e3,1,239.6,401
03bbe0ce,1,10.99,544
03bc4c1c,1,98.3,517
03bc9df9,1,88.0,175
03bcdec4,1,20.0,230
03be246c,1,39.99,30
03bf8050,1,139.0,57
03bf979f,1,65.0,526
03c0cfb7,1,119.99,110
03c1a904,1,159.69,262
03c2071d,1,49.99,404
03c23ab6,1,69.9,278
03c25401,1,45.9,232
03c25bbb,1,99.9,172
03c27921,1,84.9,278
03c3fccf,1,39.99,120
03c42b21,1,149.9,151
03c47234,1,55.9,174
03c546b7,1,79.0,361
03c55d79,1,100.0,428
03c75f8d,1,479.96,14
03c7ba58,1,74.9,464
03c8a5c0,1,149.99,268
03ca680e,1,122.9,251
03caaa24,1,77.98,120
03cb35ed,1,168.99,449
03cc0d8c,1,58.0,42
03cc560a,1,71.28,527
03ccf5d2,1,47.99,470
03ccf99b,1,37.99,529
03cd1b42,1,79.0,12
03cd6559,1,49.99,239
03cd8962,1,120.0,268
03cdd9e7,1,160.0,125
03ce4fbe,1,139.9,164
03ce599d,1,78.0,92
03d01c33,1,33.0,79
03d03aea,1,139.6,114
03d0ec2d,1,68.9,279
03d1b22e,1,79.99,454
03d3a988,1,59.9,392
03d4f8c8,1,124.7,149
03d5f6b6,1,659.49,126
03d64d0d,1,49.7,120
03d68326,1,29.99,223
03d804d4,1,127.48,340
03d88c22,1,120.0,51
03d8d8b0,1,124.9,271
03d9a010,1,113.9,121
03db7508,1,59.9,312
03dc0682,1,350.0,387
03dcea14,1,79.9,173
03dd7618,1,133.0,215
03dd937b,1,83.9,352
03de10b7,1,99.9,199
03dfdec9,1,149.0,22
03dffa43,1,79.0,142
03e0ca8f,1,21.8,271
03e17eb5,1,589.99,346
03e1bb40,1,277.0,245
03e2f2d2,1,106.72,368
03e309ad,1,32.2,363
03e3a430,1,747.5,144
03e454af,1,156.0,155
03e4aa26,1,29.99,14
03e5e57d,1,247.98000000000002,124
03e61821,1,19.9,310
03e653ee,1,89.9,136
03e7a78a,1,59.9,32
03e82ff4,1,41.3,208
03e8f438,1,517.88,239
03ea960c,1,89.9,415
03ebf79c,1,143.8,355
03ec2e28,1,74.0,77
03ec3a55,1,20.59,139
03ed7b1b,1,133.0,472
03ee2343,1,89.99,323
03f0e105,1,422.0,364
03f21d23,1,34.99,66
03f28490,1,59.0,173
03f2dda2,1,330.90000000000003,178
03f2fce9,1,95.9,42
03f7c281,1,78.98,274
03f7dd0d,1,68.99,519
03f846ad,1,10.99,190
03fa8e27,1,29.99,120
03fc9754,1,248.0,210
03fcc171,1,109.9,17
03fe2206,1,1159.96,568
03ff24a1,1,199.0,355
03ff9a2b,1,19.9,382
03ffaf40,1,149.9,245
0400b2f1,1,107.5,37
0402d1ea,1,79.0,299
0403515b,1,169.9,226
0404d1fa,1,59.7,189
04065ecc,1,129.9,39
0407c0b9,1,69.99,8
040823cb,1,35.9,278
040998ba,1,29.99,136
040a6b33,1,739.78,184
040beed7,1,124.9,259
040cc020,1,129.0,163
040cdacd,1,42.9,181
040d2595,1,79.99,15
040d9147,1,87.99,261
040e8bf7,1,130.9,253
040eba6a,1,99.96,203
04108377,1,51.9,140
0411ba9e,1,89.9,65
0411da92,1,109.9,518
0411e33b,1,126.96000000000001,493
04128fa0,1,10.99,367
0413010c,1,399.9,390
041318f3,1,1199.99,465
0415764d,1,125.0,89
0416120d,1,74.8,349
04172bd0,1,49.9,492
0419432b,1,416.0,467
04195f8d,1,109.99,335
0419615a,1,441.28,112
04199b03,1,135.9,279
041a802c,1,19.9,226
041c0e44,1,116.9,230
041c1b58,1,83.79,122
041c1bdc,1,279.9,388
041c262f,1,377.9,195
041c340f,1,68.0,221
041cb229,1,59.9,261
041cd684,1,53.9,160
041d0eb3,1,46.9,402
041d5700,1,14.49,85
041d7579,1,413.09999999999997,204
041e7329,1,189.9,92
041e7a50,1,22.0,160
041f3b81,1,27.99,226
0420b6a1,1,79.99,150
04211982,1,24.9,27
04216e33,1,74.48,99
042193d2,1,140.0,66
042194e0,1,49.9,428
0421ca2c,1,59.9,368
042337fa,1,70.97,263
04239f6a,1,59.99,227
0423a0c4,1,189.9,576
042427de,1,70.9,143
04250490,1,54.9,425
04250863,1,14.9,372
0426c2ed,1,169.0,392
0427097a,1,119.0,139
0428c4d3,1,39.9,384
0428dac4,1,81.9,258
04293309,1,149.9,235
042a0023,1,89.9,488
042b53f9,1,771.96,150
042bcdea,1,79.9,211
042d3b44,1,307.6,391
042e5efb,1,99.0,24
042fe32d,1,209.9,480
043074b1,1,43.9,277
043111eb,1,219.0,163
043166c3,1,139.9,274
0431efe6,1,44.9,63
043227ba,1,854.9099999999999,342
04324b8c,1,348.8,308
0433bf49,1,29.9,555
0433d774,1,12.9,148
0434f4ff,1,15.0,353
043527f9,1,102.62,100
04353ed5,1,69.9,174
043563b7,1,149.9,111
04356ca5,1,39.99,691
0435f56c,1,99.96,210
04361b21,1,24.99,202
04370423,1,439.0,218
04370b82,1,259.0,6
0437d633,1,39.9,216
04394d71,1,57.99,345
0439e73f,1,15.0,207
043ae958,1,299.0,523
043af03b,1,189.9,267
043b1864,1,719.6,548
043b3cac,1,195.0,369
043c9f38,1,10.0,10
043d2b13,1,89.5,344
043d7293,1,119.99,127
043dbb0e,1,149.65,28
043dcc3d,1,29.9,24
043e1a8a,1,255.0,236
043e3254,1,210.0,57
043e4ab7,1,138.9,219
043f84c4,1,95.8,204
0440345a,1,69.0,133
04411d02,1,370.0,79
0443dd75,1,325.0,273
0443e057,1,179.0,500
04445dee,1,33.0,266
04449133,1,109.9,272
0445283a,1,2240.0,254
0446b2b0,1,89.99,269
0447df4f,1,35.0,40
04495037,1,189.98,129
04497bfb,1,68.99,150
0449d1b1,1,44.9,27
044c1632,1,190.83,278
044d022e,1,134.9,377
044d7986,1,59.8,549
044d7def,1,99.0,529
044e0f4d,1,24.9,418
045042d4,1,169.0,540
04509e3f,1,33.9,317
0450a756,1,144.9,257
045103dd,1,29.26,427
045113dd,1,170.0,120
04517879,1,69.9,260
0451da0c,1,119.8,190
0451f20d,1,169.9,379
04522f4a,1,63.9,112
04525298,1,49.9,306
0454038e,1,53.99,118
04544ddb,1,99.0,439
0455d45b,1,89.0,541
0456002a,1,41.56,292
0457d8f1,1,65.0,414
045a67d2,1,298.9,92
045af42c,1,199.0,397
045b31c2,1,40.0,144
045c9c57,1,107.0,309
045ce65d,1,99.0,324
045d1980,1,264.0,155
045e763e,1,59.9,70
045eecf8,1,122.99,211
045ffb1f,1,72.0,270
04612c07,1,441.28,116
046219c8,1,1476.51,291
0462be0a,1,919.6,498
0462ec49,1,49.28,298
04638865,1,59.9,84
046498c2,1,38.0,355
04655b7e,1,56.99,166
04660634,1,49.9,170
0467879b,1,56.0,223
0467e821,1,49.9,159
046851b3,1,49.99,302
04689d95,1,115.0,190
046911a5,1,49.9,265
046a1632,1,219.9,493
046b1244,1,67.0,373
046ba797,1,30.21,177
046ca7ad,1,179.94,181
046da9eb,1,49.95,172
046f8901,1,3.85,68
04701338,1,86.0,531
0470a8d9,1,38.4,290
0470c47f,1,35.0,524
04719f10,1,49.99,476
0471cc08,1,58.99,53
04722710,1,639.96,559
047294a4,1,25.0,243
0472d52f,1,32.5,225
0473034e,1,159.9,355
0474930b,1,45.9,506
0474f888,1,39.9,491
04750bd1,1,42.0,37
04756e2e,1,178.5,450
04756f0f,1,20.3,243
0475a2c0,1,75.9,456
04766c84,1,151.6,237
04771a2b,1,71.6,200
04782c73,1,99.0,149
04793d54,1,27.9,106
047965ea,1,188.9,20
047a3fba,1,39.9,559
047af869,1,220.0,180
047b2318,1,42.99,287
047bf05a,1,79.99,89
047c0b3a,1,79.9,328
047c4f9e,1,79.99,106
047d2000,1,318.98,115
04802886,1,14.99,48
0481139e,1,64.9,267
0482519d,1,25.0,159
04825cf7,1,49.9,288
048383af,1,97.9,499
0483f71f,1,219.8,276
04861ff6,1,179.0,19
04868d93,1,39.9,576
04872800,1,13.0,342
0487baba,1,39.9,270
04884745,1,29.97,244
04889e01,1,1999.0,142
04892347,1,25.0,500
04892e1b,1,114.9,285
048991ff,1,159.9,455
0489975a,1,148.9,196
048b0452,1,99.99,267
048c3809,1,8.99,110
048de0c5,1,33.0,92
0491083e,1,24.5,280
0492fbcc,1,20.49,21
04932ff7,1,116.6,164
049393fe,1,39.99,179
0493e61f,1,97.0,180
0495900b,1,49.9,40
0495c256,1,114.99,234
0495c862,1,56.0,234
0496ba48,1,94.5,109
04990c72,1,28.9,118
0499e8d7,1,159.9,154
049a364f,1,220.0,14
049b7e07,1,330.0,139
049ba78b,1,116.9,233
049c1999,1,169.99,235
049c2e1b,1,109.0,120
049c5780,1,49.9,190
049d3034,1,109.0,440
049e1221,1,260.0,19
049e8e4f,1,44.9,232
049f23a9,1,140.9,217
049f52eb,1,89.9,402
04a04377,1,19.9,694
04a0f320,1,99.9,99
04a1baab,1,59.0,6
04a20bd4,1,103.6,457
04a25a04,1,69.9,176
04a2fa01,1,208.0,106
04a3408f,1,269.99,260
04a46164,1,89.18,218
04a5bae6,1,19.9,202
04a698bb,1,219.9,261
04a7e845,1,49.0,243
04a80904,1,70.14,73
04a8bd32,1,38.0,40
04a8f68b,1,49.0,278
04aac117,1,89.9,183
04ab012a,1,72.9,355
04ac10c2,1,18.99,527
04ac5049,1,49.9,451
04ac91a3,1,99.0,416
04acb20e,1,809.1000000000001,278
04ae58c6,1,150.0,115
04aef4b2,1,129.9,317
04b07985,1,109.9,246
04b0bc5f,1,98.9,380
04b289fc,1,49.0,119
04b2fcfc,1,335.99,427
04b3f667,1,451.6,112
04b48387,1,122.99,55
04b59b59,1,99.9,159
04b6b85b,1,69.9,176
04b725a2,1,49.9,245
04b7d26b,1,355.9,506
04b98008,1,49.95,179
04ba9496,1,4.5,459
04bac030,1,7.5,294
04bb4cf0,1,85.99,36
04bb960a,1,39.99,199
04bbdc3a,1,39.9,455
04bceafd,1,149.0,199
04bd48b3,1,84.9,163
04bf1a1d,1,22.99,199
04c1a998,1,119.8,180
04c1c2d3,1,79.0,280
04c29bff,1,89.18,257
04c29d61,1,83.9,28
04c2efda,1,399.0,261
04c3d776,1,159.0,333
04c4d353,1,109.9,285
04c4e37f,1,504.0,216
04c56185,1,100.0,121
04c58599,1,27.9,541
04c5ce6a,1,66.5,233
04c61583,1,24.0,314
04c6985f,1,85.0,354
04c6e463,1,24.75,344
04c70b7e,1,23.9,537
04c79718,1,149.0,393
04c7bc4c,1,43.99,95
04c7fbbd,1,349.9,435
04c81659,1,174.9,462
04c834ed,1,219.9,13
04c87355,1,1054.0,189
04c974cb,1,27.9,353
04c988f0,1,16.99,135
04ca69cc,1,89.9,277
04ca9bac,1,24.99,344
04caa048,1,100.0,106
04cb0622,1,29.9,158
04cb82f8,1,79.9,276
04cb9ac4,1,115.0,76
04ccf04b,1,1106.99,283
04ccfcc9,1,45.0,396
04cd1987,1,169.9,482
04ce89d6,1,53.9,142
04cef6b9,1,329.9,76
04cf6b7a,1,109.9,515
04cf986f,1,215.6,121
04d00072,1,44.9,510
04d0c8c7,1,49.0,450
04d0ea09,1,295.22,31
04d134f7,1,419.6,278
04d35bc9,1,39.9,457
04d410b4,1,130.0,296
04d4b764,1,99.0,371
04d52731,1,39.0,174
04d53bdd,1,29.0,342
04d55ff9,1,279.0,562
04d5cb41,1,19.5,163
04d5e61e,1,149.0,76
04d70d18,1,38.9,245
04d7495f,1,339.0,345
04d77dc9,1,65.99,127
04d795e7,1,74.9,224
04d8d0c6,1,39.9,315
04da2645,1,19.9,173
04da4cb5,1,139.99,218
04db47e1,1,199.99,269
04db7141,1,85.0,8
04dbc4ab,1,89.9,482
04dc51f7,1,250.0,311
04dda5c8,1,49.9,58
04de67fa,1,24.9,552
04e0aae3,1,29.99,190
04e0f25c,1,49.9,66
04e16286,1,218.99,477
04e21ae2,1,28.99,53
04e29807,1,69.0,126
04e348e6,1,99.9,278
04e461f1,1,339.9,264
04e5f0d9,1,60.0,179
04e60b87,1,190.0,198
04e60c76,1,24.9,531
04e6b770,1,72.9,256
04e78263,1,94.0,112
04e93f28,1,39.0,100
04e9f1c7,1,84.99,276
04ea46c7,1,559.6,41
04ea5592,1,49.9,207
04eab1d8,1,279.6,231
04eafb40,1,580.0,56
04eb85b2,1,176.99,189
04ebc271,1,299.9,386
04ec1f28,1,69.9,110
04ecafc9,1,269.9,268
04edcf9c,1,56.99,266
04ee088f,1,12.25,230
04ee38c5,1,119.0,15
04ee4047,1,99.0,313
04eec7a0,1,199.9,254
04f08e3b,1,148.0,114
04f201d7,1,99.99,534
04f257b0,1,45.9,450
04f2f2e3,1,49.9,145
04f3a7b2,1,996.0,487
04f3fed6,1,119.0,131
04f60c11,1,49.8,512
04f6954a,1,699.0,23
04f8b189,1,279.9,414
04f9573f,1,134.9,408
04f9ab3f,1,19.9,329
04fa0731,1,19.9,212
04fa959a,1,84.9,365
04fb6473,1,78.0,55
04fbe9cd,1,122.99,43
04fc2ecb,1,49.0,300
04fd1875,1,199.6,200
04fdab47,1,153.6,242
04fe0805,1,85.0,14
04fe773e,1,99.9,192
04fe7d43,1,59.9,332
04ff7a6a,1,12.5,556
05006a51,1,33.9,121
0500b8fe,1,19.9,194
0500c40c,1,219.9,228
05010516,1,878.0,534
0501cdf4,1,99.9,120
0502d707,1,161.0,336
050302e2,1,54.9,207
050309b9,1,129.9,47
05035837,1,49.0,399
0503eb80,1,464.40000000000003,365
05057cba,1,46.33,189
0505fbab,1,49.9,489
0505fd0a,1,898.0,139
05075b94,1,239.6,362
050847ef,1,92.5,134
0509cd76,1,59.9,359
050a20d4,1,99.0,424
050a44e2,1,89.9,439
050ad1d6,1,17.0,10
050d7133,1,15.99,418
050d927d,1,55.0,113
050e8225,1,99.9,124
050f6087,1,55.0,352
050fc780,1,20.3,273
05103986,1,129.9,28
0512c36c,1,130.0,96
05142fce,1,75.0,512
051471ca,1,226.0,35
05172756,1,79.0,315
0519065c,1,54.99,10
0519861e,1,129.99,267
051a0fa5,1,45.9,282
051a1ee0,1,119.0,164
051b8019,1,39.99,218
051b93f9,1,25.0,377
051cfab9,1,49.9,57
051d8948,1,173.9,386
051da0c8,1,49.8,300
051df23b,1,374.09999999999997,249
051eca58,1,29.99,373
051eeefd,1,19.9,367
05210824,1,349.9,308
05220456,1,88.9,296
0522e1cb,1,139.9,272
0522feb4,1,129.0,519
052342bf,1,69.9,78
0523cd19,1,120.0,301
052451bf,1,59.0,400
052537cc,1,65.9,30
0525fa75,1,90.0,39
05290ca0,1,1279.84,167
052b13c6,1,32.9,442
052b1f40,1,129.0,222
052b2c80,1,108.9,394
052b6273,1,49.9,142
052bae46,1,79.0,282
052c33d5,1,27.92,357
052c644e,1,59.9,22
052d1a32,1,115.0,182
052de1fe,1,550.0,18
052de24b,1,49.9,237
053050ee,1,97.9,354
0530963c,1,109.99,194
05314587,1,3039.84,321
0531af5b,1,144.99,237
05323a24,1,18.49,367
0532c16f,1,19.2,71
0533b528,1,19.99,487
053577e4,1,118.13,25
0535ae31,1,79.99,205
05361832,1,40.0,465
053716fe,1,629.9,693
053773e4,1,441.28,110
05389eed,1,179.0,333
0539a1d7,1,79.9,26
053a19d1,1,79.9,42
053a441e,1,165.78,154
053b2e58,1,495.0,473
053bad93,1,59.9,403
053bc4c0,1,39.99,8
053bccd4,1,59.99,230
053c1674,1,159.6,359
053c7943,1,140.0,112
053ca64a,1,99.9,528
053f9f6d,1,69.0,275
053fbd86,1,23.99,284
053fd2ab,1,505.5,165
05401fad,1,69.99,58
05407577,1,18.0,179
05410463,1,29.9,188
0541a015,1,189.9,109
0541aa34,1,379.6,390
05425c98,1,11.9,443
05428560,1,89.0,59
0543a407,1,49.9,14
05442d85,1,160.0,69
054436f8,1,84.65,21
05455dfa,1,35607.600000000006,278
05468ef5,1,205.0,427
